https://www.haskala-library.net/people/bing-beer-abraham-%D7%91%D7%99%D7%A0%D7%92-%D7%90%D7%91%D7%A8%D7%94%D7%9D-%D7%91%D7%A8,"Bing, Beer Abraham - ????, ????? ??",282974572,https://viaf.org/viaf/282974572,http://d-nb.info/gnd/130051039
https://www.haskala-library.net/people/bock-moses-hirsch-%D7%91%D7%95%D7%A7-%D7%9E%D7%A9%D7%94-%D7%91%D7%9F-%D7%A6%D7%91%D7%99,"Bock, Moses Hirsch - ???, ??? (??) ???",306145329,http://viaf.org/viaf/23282937,http://d-nb.info/gnd/131838415
https://www.haskala-library.net/people/bondi-mardochai-%D7%91%D7%95%D7%A0%D7%93%D7%99-%D7%9E%D7%A8%D7%93%D7%9B%D7%99,"Bondi, Mardochai - ?????, ?????",56964546,https://viaf.org/viaf/56964546,http://d-nb.info/gnd/100756115
https://www.haskala-library.net/people/Bondi-Simon,"Bondi, Simon",309627612,http://viaf.org/viaf/9373478,https://d-nb.info/gnd/1053411529
https://www.haskala-library.net/people/bran-alexander,"Bran, Alexander",313196281,http://viaf.org/viaf/313196281,None 
https://www.haskala-library.net/people/Breslauer-Mendel,"Breslauer, Mendel",297148089,None,None
https://www.haskala-library.net/people/buchner-zeev-wolf-%D7%91%D7%95%D7%9B%D7%A0%D7%A8-%D7%96%D7%90%D7%91-%D7%95%D7%95%D7%9C%D7%A3,"Buchner, Zeev Wolf - ?????, ??? ????",53997089,https://viaf.org/viaf/53997089,http://d-nb.info/gnd/141302283
https://www.haskala-library.net/people/b%C3%BCschenthal-lippmann-moses-%D7%91%D7%99%D7%A9%D7%A0%D7%98%D7%9C-%D7%9C%D7%99%D7%A4%D7%9E%D7%9F-%D7%9E%D7%A9%D7%94,"Büschenthal, Lippmann Moses - ??????, ????? ???",40148037,http://viaf.org/viaf/40148037,http://d-nb.info/gnd/117144061
https://www.haskala-library.net/people/cohen-benjamin-moses-%D7%9B%D7%94%D7%9F-%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%9E%D7%A9%D7%94,"Cohen, Benjamin Moses - ???, ?????? ???",190948952,None,None
https://www.haskala-library.net/people/cohen-chanania-elchanan-chaj-%D7%9B%D7%94%D7%9F-%D7%97%D7%A0%D7%A0%D7%99%D7%94-%D7%90%D7%9C%D7%97%D7%A0%D7%9F-%D7%97%D7%99,"Cohen, Chanania Elchanan Chaj - ???, ????? ????? ??",None,http://viaf.org/viaf/47003438,http://d-nb.info/gnd/119183803
https://www.haskala-library.net/people/cohen-salomon-jacob-%D7%9B%D7%94%D7%9F-%D7%A9%D7%9C%D7%95%D7%9D,"Cohen, Salomon Jacob - ???, ????",247339464,https://viaf.org/viaf/97210672,http://d-nb.info/gnd/136750109
https://www.haskala-library.net/people/cologna-abraham-de-%D7%A7%D7%95%D7%9C%D7%95%D7%A0%D7%99%D7%90-%D7%90%D7%91%D7%A8%D7%94%D7%9D-%D7%97%D7%99-%D7%93%D7%99,"Cologna, Abraham de - ???????, ????? ?? ??",46904538,https://viaf.org/viaf/22274908/,http://d-nb.info/gnd/1050554280
https://www.haskala-library.net/people/c%C3%B6slin-chajim-%D7%A7%D7%A1%D7%9C%D7%99%D7%9F-%D7%97%D7%99%D7%99%D7%9D,"Cöslin, Chajim - ?????, ????",160108574,https://viaf.org/viaf/31884615,http://d-nb.info/gnd/105305856X
https://www.haskala-library.net/people/derenburg-zebi-hirsch-%D7%93%D7%A8%D7%A0%D7%91%D7%95%D7%A8%D7%92-%D7%94%D7%99%D7%A8%D7%A9,"Derenburg, Zebi Hirsch - ???????, ????",None,None,None
https://www.haskala-library.net/people/dessau-wolf-%D7%93%D7%A1%D7%90%D7%95-%D7%95%D7%95%D7%9C%D7%A3,"Dessau, Wolf - ????, ????",284946145,http://viaf.org/viaf/284946145,None 
https://www.haskala-library.net/people/dohm-lewin-benjamin-%D7%93%D7%95%D7%94%D7%9D-%D7%9C%D7%95%D7%99%D7%9F-%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F,"Dohm, Lewin Benjamin - ????, ???? ??????",None,https://viaf.org/viaf/8148152381806301950006/,http://d-nb.info/gnd/1155985435
https://www.haskala-library.net/people/dormitzer-meir-markus-%D7%93%D7%95%D7%A8%D7%9E%D7%99%D7%A6%D7%A8-%D7%9E%D7%90%D7%99%D7%A8,"Dormitzer, Meir Markus - ???????, ????",None,None,None
https://www.haskala-library.net/people/driesen-mordechai-%D7%93%D7%A8%D7%99%D7%96%D7%9F-%D7%9E%D7%A8%D7%93%D7%9B%D7%99-%D7%91%D7%9F-%D7%A9%D7%9E%D7%A2%D7%99%D7%94,"Driesen, Mordechai - ?????, ????? ?? ?????",52831181,https://viaf.org/viaf/52831181,http://d-nb.info/gnd/131785494
https://www.haskala-library.net/people/dubno-salomon-%D7%93%D7%95%D7%91%D7%A0%D7%90-%D7%A9%D7%9C%D7%9E%D7%94,"Dubno, Salomon - ?????, ????",None,https://viaf.org/viaf/75054201/,http://d-nb.info/gnd/133874206
https://www.haskala-library.net/people/epstein-pelte-moses-%D7%90%D7%A4%D7%A9%D7%98%D7%99%D7%9F-%D7%A4%D7%9C%D7%98%D7%90-%D7%91%D7%9F-%D7%9E%D7%A9%D7%94,"Epstein, Pelte Moses - ??????, ???? ?? ???",None,None,None
https://www.haskala-library.net/people/euchel-gottleb-%D7%90%D7%99%D7%99%D7%9B%D7%9C-%D7%99%D7%97%D7%99%D7%90%D7%9C-%D7%92%D7%95%D7%98%D7%9C%D7%99%D7%91,"Euchel, Gottleb - ?????, ????? ??????",298583259,http://viaf.org/viaf/298583259,None 
https://www.haskala-library.net/people/euchel-isaac-abraham,"Euchel, Isaac Abraham",310491270,http://viaf.org/viaf/34692870,http://d-nb.info/gnd/122891961
https://www.haskala-library.net/people/feder-guttmann-tuvia-%D7%A4%D7%93%D7%A8-%D7%98%D7%95%D7%91%D7%99%D7%94,"(Feder)-Guttmann, Tuvia - ???, ?????",None,https://viaf.org/viaf/12245599,http://d-nb.info/gnd/1065848021?
https://www.haskala-library.net/people/fischer-markus-%D7%A4%D7%99%D7%A9%D7%A8-%D7%9E%D7%90%D7%99%D7%A8,"Fischer, Markus - ????, ????",311094757,None,None
https://www.haskala-library.net/people/francia-de-beaufleury-louis,"Francia de Beaufleury, Louis",73926249,https://viaf.org/viaf/73926249/,http://d-nb.info/gnd/103114890
https://www.haskala-library.net/people/franco-mendes-david-%D7%A4%D7%A8%D7%A0%D7%A7%D7%95-%D7%9E%D7%A0%D7%93%D7%A1-%D7%93%D7%95%D7%93,"Franco Mendes, David - ?????-????, ???",295374324,http://viaf.org/viaf/295374324,http://d-nb.info/gnd/1146404700
https://www.haskala-library.net/people/fr%C3%A4nkel-david-%D7%A4%D7%A8%D7%A0%D7%A7%D7%9C-%D7%93%D7%95%D7%93,"Fränkel, David - ?????, ???",312067589,https://viaf.org/viaf/102605103,http://d-nb.info/gnd/139754105
https://www.haskala-library.net/people/friedl%C3%A4nder-david,"Friedländer, David",313326925,https://viaf.org/viaf/59128359,http://d-nb.info/gnd/119463288
https://www.haskala-library.net/people/friedl%C3%A4nder-michael-%D7%A4%D7%A8%D7%99%D7%93%D7%A2%D7%A0%D7%93%D7%A8-%D7%9E%D7%99%D7%9B%D7%90%D7%9C,"Friedländer, Michael - ????????, ?????",311847914,https://viaf.org/viaf/52450924,http://d-nb.info/gnd/116797851
https://www.haskala-library.net/people/friedl%C3%A4nder-sanwil-%D7%A4%D7%A8%D7%99%D7%93%D7%9C%D7%A0%D7%93%D7%A8-%D7%96%D7%A0%D7%95%D7%95%D7%99%D7%9C-%D7%A9%D7%9E%D7%95%D7%90%D7%9C,"Friedländer, Sanwil - ????????, ?????? ?????",None,None,None
https://www.haskala-library.net/people/friedrichsfeld-david-%D7%A4%D7%A8%D7%99%D7%93%D7%A8%D7%99%D7%9B%D7%A1%D7%A4%D7%9C%D7%93-%D7%93%D7%95%D7%93,"Friedrichsfeld, David - ???????????, ???",285191198,https://viaf.org/viaf/2033258,http://d-nb.info/gnd/1053283369
https://www.haskala-library.net/people/furtado-abraham-%D7%A4%D7%95%D7%A8%D7%98%D7%90%D7%93%D7%95-%D7%90%D7%91%D7%A8%D7%94%D7%9D,"Furtado, Abraham - ???????, ?????",153173579,https://viaf.org/viaf/2627296,http://d-nb.info/gnd/130319406
https://www.haskala-library.net/people/f%C3%BCrth-meyer-elkan-%D7%A4%D7%99%D7%A8%D7%93%D7%90-%D7%90%D7%9C%D7%97%D7%A0%D7%9F-%D7%9E%D7%90%D7%99%D7%A8-%D7%91%D7%9F-%D7%90%D7%91%D7%A8%D7%94%D7%9D,"Fürth, Meyer Elkan - ?????, ????? ???? ?? ?????",305857543,https://viaf.org/viaf/1912152684007223430009,http://d-nb.info/gnd/1051507383
https://www.haskala-library.net/people/gerson-elias-%D7%90%D7%9C%D7%99%D7%94%D7%95-%D7%9E%D7%A4%D7%99%D7%A0%D7%98%D7%A9%D7%95%D7%91,"Gerson, Elias - ????? ????????",306229990,http://viaf.org/viaf/306229990,http://d-nb.info/gnd/1140542818
https://www.haskala-library.net/people/graanboom-izak-%D7%92%D7%A8%D7%90%D7%A0%D7%91%D7%95%D7%9D-%D7%99%D7%A6%D7%97%D7%A7,"Graanboom, Izak - ???????, ????",281317838,http://viaf.org/viaf/281317838,None 
https://www.haskala-library.net/people/hanau-salomon-%D7%94%D7%A0%D7%90%D7%95-%D7%A9%D7%9C%D7%9E%D7%94-%D7%96%D7%9C%D7%9E%D7%9F,"Hanau, Salomon - ????, ???? ????",10988426,http://viaf.org/viaf/10988426,http://d-nb.info/gnd/131785710
https://www.haskala-library.net/people/hart-jacob-%D7%90%D7%9C%D7%99%D7%A7%D7%99%D7%9D-%D7%91%D7%9F-%D7%90%D7%91%D7%A8%D7%94%D7%9D,"Hart, Jacob - ?????? ?? ?????",292113644,https://viaf.org/viaf/35651199,http://d-nb.info/gnd/133642062
https://www.haskala-library.net/people/heidenheim-wolf-%D7%94%D7%99%D7%93%D7%A0%D7%94%D7%99%D7%9D-%D7%95%D7%95%D7%9C%D7%A3,"Heidenheim, Wolf - ???????, ????",311905873,http://viaf.org/viaf/69817285,http://d-nb.info/gnd/122702964
https://www.haskala-library.net/people/heimann-%D7%94%D7%99%D7%99%D7%9E%D7%9F,Heimann - ?????,313409914,https://viaf.org/viaf/42594659,http://d-nb.info/gnd/116660147
https://www.haskala-library.net/people/heinemann-jermias-%D7%94%D7%99%D7%99%D7%A0%D7%9E%D7%9F-%D7%99%D7%A8%D7%9E%D7%99%D7%94,"Heinemann, Jermias - ??????, ?????",none,None,None
https://www.haskala-library.net/people/helft-levy-%D7%94%D7%9C%D7%A4%D7%98-%D7%9C%D7%95%D7%99,"Helft, Levy - ????, ???",309711093,https://viaf.org/viaf/309711093,http://d-nb.info/gnd/1055682082
https://www.haskala-library.net/people/henle-elkan,"Henle, Elkan",298251295,https://viaf.org/viaf/13399285,http://d-nb.info/gnd/129841676
https://www.haskala-library.net/people/herz-marcus-%D7%94%D7%A8%D7%A5-%D7%9E%D7%A8%D7%9B%D7%95%D7%A1,"Herz, Marcus - ???, ?????",312717299,http://viaf.org/viaf/37046400,http://d-nb.info/gnd/118933876
https://www.haskala-library.net/people/hirsch-isaac-%D7%94%D7%99%D7%A8%D7%A9-%D7%90%D7%99%D7%A6%D7%A7-%D7%9C%D7%99%D7%91,"Hirsch, Isaac - ????, ???? ???",309666223,http://viaf.org/viaf/309666223,None 
https://www.haskala-library.net/people/hirschel-moses-%D7%94%D7%99%D7%A8%D7%A9%D7%9C-%D7%9E%D7%A9%D7%94,"Hirschel, Moses - ?????, ???",297987074,https://viaf.org/viaf/5305084,http://d-nb.info/gnd/144000784
https://www.haskala-library.net/people/h%C3%B6chheimer-simon-%D7%94%D7%9B%D7%94%D7%99%D7%99%D7%9E%D7%A8-%D7%A9%D7%9E%D7%A2%D7%95%D7%9F,"Höchheimer, Simon - ???????, ?????",291814994,https://viaf.org/viaf/37679967,http://d-nb.info/gnd/11692361X
https://www.haskala-library.net/people/homberg-herz-%D7%94%D7%A8%D7%A5-%D7%94%D7%95%D7%9E%D7%91%D7%A8%D7%92,"Homberg, Herz - ???, ??????",142653711,https://viaf.org/viaf/52893856,http://d-nb.info/gnd/134020626
https://www.haskala-library.net/people/horowitz-jehuda-%D7%94%D7%95%D7%A8%D7%95%D7%95%D7%99%D7%A5-%D7%99%D7%94%D7%95%D7%93%D7%94,"Horowitz, Jehuda - ???????, ?????",31276942,None,None
https://www.haskala-library.net/people/hourwitz-zalkind-%D7%94%D7%95%D7%A8%D7%91%D7%99%D7%A5-%D7%96%D7%9C%D7%A7%D7%99%D7%A0%D7%93,"Hourwitz, Zalkind - ??????, ??????",312080288,https://viaf.org/viaf/20490935,http://d-nb.info/gnd/119440229
https://www.haskala-library.net/people/hufnagel-%D7%94%D7%95%D7%A4%D7%A0%D7%92%D7%9C,Hufnagel - ??????,313278382,None,None
https://www.haskala-library.net/people/hurwitz-philipp-lazarus-%D7%94%D7%95%D7%A8%D7%95%D7%95%D7%99%D7%A5-%D7%A4%D7%99%D7%9C%D7%99%D7%A4-%D7%9C%D7%A6%D7%A8%D7%95%D7%A1,"Hurwitz, Philipp Lazarus - ???????, ????? ?????",97917943,http://viaf.org/viaf/97917943,http://d-nb.info/gnd/1153521431
https://www.haskala-library.net/people/itzig-isaac-daniel-%D7%90%D7%99%D7%A6%D7%99%D7%92-%D7%99%D7%A6%D7%97%D7%A7-%D7%93%D7%A0%D7%99%D7%90%D7%9C,"Itzig, Isaac Daniel - ?????, ???? ?????",305433649,None,None
https://www.haskala-library.net/people/Jacobson-Israel,Jacobson Israel,306575321,http://viaf.org/viaf/49993026,http://d-nb.info/gnd/11704783X
https://www.haskala-library.net/people/jaroslaw-aron-%D7%99%D7%A8%D7%95%D7%A1%D7%9C%D7%91-%D7%90%D7%94%D7%A8%D7%9F,"Jaroslaw, Aron - ??????, ????",None,None,None
https://www.haskala-library.net/people/jeitteles-baruch-benedict-%D7%99%D7%99%D7%98%D7%9C%D7%A9-%D7%91%D7%A8%D7%95%D7%9A,"Jeitteles, Baruch (Benedict) - ?????, ????",None,https://viaf.org/viaf/14297138,http://d-nb.info/gnd/136271170
https://www.haskala-library.net/people/jeitteles-ignaz-%D7%99%D7%99%D7%98%D7%9C%D7%A9-%D7%99%D7%92%D7%A0%D7%A5,"Jeitteles, Ignaz - ?????, ????",203419643,https://viaf.org/viaf/3253069,http://d-nb.info/gnd/117614823
https://www.haskala-library.net/people/jeitteles-juda-%D7%99%D7%99%D7%98%D7%9C%D7%A9-%D7%99%D7%94%D7%95%D7%93%D7%94,"Jeitteles, Juda - ?????, ?????",244496766,http://viaf.org/viaf/9607976,http://d-nb.info/gnd/141851996
https://www.haskala-library.net/people/kalker-simon-isaac-%D7%A7%D7%9C%D7%A7%D7%A8-%D7%A9%D7%9E%D7%A2%D7%95%D7%9F,"Kalker, Simon Isaac - ????, ?????",17175071,https://viaf.org/viaf/98403507,None 
https://www.haskala-library.net/people/kausch-johann-joseph,"Kausch, Johann Joseph",61582931,https://viaf.org/viaf/61582931,http://d-nb.info/gnd/100807402
https://www.haskala-library.net/people/kerner-moshe-%D7%A7%D7%A8%D7%A0%D7%A8-%D7%9E%D7%A9%D7%94-%D7%91%D7%9F-%D7%90%D7%9C%D7%99%D7%A2%D7%96%D7%A8,"Kerner, Moshe - ????, ??? ?? ??????",none,https://viaf.org/viaf/78650846,http://d-nb.info/gnd/142370584
https://www.haskala-library.net/people/kohen-piwana-josephi-%D7%A4%D7%99%D7%91%D7%A0%D7%99-%D7%99%D7%95%D7%A1%D7%A3-%D7%91%D7%9F-%D7%90%D7%99%D7%96%D7%A7-%D7%9B%D7%94%D7%A0%D7%90,"Kohen Piwana, Josephi - ?????, ???? ?? ????, ????",None,None,None
https://www.haskala-library.net/people/kohn-salomon-%D7%9B%D7%94%D7%9F-%D7%9E%D7%A9%D7%9C%D7%9D-%D7%96%D7%9C%D7%9E%D7%9F-%D7%91%D7%9F-%D7%A9%D7%9C%D7%9E%D7%94,"Kohn, Salomon - ???, ???? ???? ?? ????",310500572,https://viaf.org/viaf/75883756,http://d-nb.info/gnd/14240330X
https://www.haskala-library.net/people/kuh-ephraim-moses-%D7%A7%D7%95%D7%94-%D7%90%D7%A4%D7%A8%D7%99%D7%9D,"Kuh, Ephraim Moses - ???, ?????",194455172,https://viaf.org/viaf/72237379,http://d-nb.info/gnd/120951711
https://www.haskala-library.net/people/landau-israel-%D7%9C%D7%A0%D7%93%D7%90-%D7%99%D7%A9%D7%A8%D7%90%D7%9C,"Landau, Israel - ????, ?????",311112317,http://viaf.org/viaf/311112317,http://d-nb.info/gnd/136243770
https://www.haskala-library.net/people/landau-moses-israel,"Landau, Moses Israel",88359528,https://viaf.org/viaf/77415659,http://d-nb.info/gnd/130216593
https://www.haskala-library.net/people/lax-salomon-%D7%9C%D7%A7%D7%A1-%D7%A9%D7%9C%D7%9E%D7%94,"Lax, Salomon - ???, ????",298820661,http://viaf.org/viaf/298820661,http://d-nb.info/gnd/1155948777
https://www.haskala-library.net/people/lemans-moses-%D7%9C%D7%9E%D7%A0%D7%A1-%D7%9E%D7%A9%D7%94,"Lemans, Moses - ????, ???",61071809,https://viaf.org/viaf/61071809,http://d-nb.info/gnd/143894056
https://www.haskala-library.net/people/lesczinski-elasar-%D7%9C%D7%A9%D7%A6%D7%99%D7%A0%D7%A1%D7%A7%D7%99-%D7%90%D7%9C%D7%A2%D7%96%D7%A8,"Lesczinski, Elasar - ???'?????, ?????",288215793,http://viaf.org/viaf/288215793,None 
https://www.haskala-library.net/people/levi-avigdor-%D7%9C%D7%95%D7%99-%D7%90%D7%91%D7%99%D7%92%D7%93%D7%95%D7%A8,"Levi, Avigdor - ???, ???????",309524925,https://viaf.org/viaf/169474192,None 
https://www.haskala-library.net/people/levi-hannover-raphael-%D7%9C%D7%95%D7%99-%D7%A8%D7%A4%D7%90%D7%9C-%D7%9E%D7%94%D7%A0%D7%95%D7%91%D7%A8,"Levi, Hannover Raphael - ???, ???? ??????",283084577,http://viaf.org/viaf/283084577,None 
https://www.haskala-library.net/people/levi-joseph-jasmann-ben-joel-%D7%9C%D7%95%D7%99-%D7%99%D7%95%D7%A1%D7%A3-%D7%99%D7%95%D7%A1%D7%9E%D7%9F-%D7%91%D7%9F-%D7%99%D7%95%D7%90%D7%9C,"Levi, Joseph Jasmann ben Joel - ???, ???? ????? ?? ????",298632884,https://viaf.org/viaf/66145541730896600230/,http://d-nb.info/gnd/1081954639
https://www.haskala-library.net/people/levi-moses,"Levi, Moses",309698072,https://viaf.org/viaf/309698072,http://d-nb.info/gnd/1055534075
https://www.haskala-library.net/people/levin-menachem-mendel-%D7%9C%D7%A4%D7%99%D7%9F-%D7%9E%D7%A0%D7%97%D7%9D-%D7%9E%D7%A0%D7%93%D7%9C,"Levin, Menachem Mendel - ????, ???? ????",20765287,http://viaf.org/viaf/20765287,None 
https://www.haskala-library.net/people/levison-george-mordechai-gumpel-schnaber-%D7%A9%D7%A0%D7%90%D7%91%D7%A8-%D7%9C%D7%95%D7%99%D7%96%D7%95%D7%9F-%D7%92%D7%95%D7%9E%D7%A4%D7%9C-%D7%9E%D7%A8%D7%93%D7%9B%D7%99,"Levison, George (Mordechai Gumpel Schnaber) - ?????-??????, ????? ?????",None,None,http://d-nb.info/gnd/132968959
